asset,mfi_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
atom,35,0.7522779753849254,0.4629582487183284,0.5426161939341596,1.11405273935254,0.4639471199557066,0.7630900983109538,0.4943820224719101,1.11405273935254,0.7647200462637915,1424
pol,35,-0.264356560438594,0.005617326137414942,0.006188902157641301,1.0013598020591463,0.004526920037992551,0.5988584103096469,0.49843260188087773,1.0013598020591463,0.4826111340579351,319
tao,35,0.8565644804598938,0.5842047514431573,0.7772184475662266,1.1515872698384277,0.5596210960093702,0.7325587065541671,0.45861297539149887,1.1515872698384277,0.7017322355566941,447
ltc,35,0.3880608650436481,0.8055011816115913,0.9828386212498882,1.2299521865908638,0.7073191620053771,0.8065916108651949,0.5054988216810683,1.2299521865908638,0.7082766795404127,2546
xlm,35,0.9579542743747456,0.42249589885791267,0.5739956896494927,1.1320861109370217,0.34097760885037487,0.9477397168655609,0.4918778427550357,1.1320861109370217,0.764878483656074,1539
avax,35,0.5344344812296127,0.9049304851695835,1.2516557416038996,1.2501736653346012,0.9321526310134062,0.8228972011141521,0.5018484288354899,1.2501736653346012,0.847651619260431,1082
link,35,0.15030600466388644,0.5846506139176408,0.7991905399124555,1.1353969716240788,0.5473617117831255,0.9214444108935342,0.49830508474576274,1.1353969716240788,0.8626748660709141,2065
ada,35,0.3844574836756749,0.7844817028497955,1.0580530474561407,1.2266857063904542,0.6740169482530772,0.8517967016655786,0.49415384615384617,1.2266857063904542,0.7318531602496762,1625
trx,35,0.2131826357545339,0.5881078836296489,0.7757404250998176,1.2114677604349822,0.5345961626131593,0.9449837899561412,0.5184167124793843,1.2114677604349822,0.859000060880538,1819
sui,35,2.067345898312933,0.7993006704417716,1.2705004403803923,1.202324813798075,0.7931193293986518,0.732039744913064,0.4796116504854369,1.202324813798075,0.7263785619718248,515
sol,35,1.218500879624163,1.3379381697052124,1.8706785756324973,1.3488670515780143,1.4204406425181593,0.8248685093136106,0.5,1.3488670515780143,0.8757331107614461,1342
bnb,35,0.8416131643068296,1.19392520775328,1.592635532205575,1.3746604792434385,1.1650809015232046,0.7262702579528918,0.5249865663621709,1.3746604792434385,0.7087241322909583,1861
btc,35,0.5892151503333045,1.3059558615927511,1.5007317772162097,1.3661240624691033,0.8565012759699234,0.6444291482111184,0.5427215189873418,1.3661240624691033,0.42264398357373817,2528
xrp,36,0.43805082977263643,0.3948641259039872,0.45568218834424695,1.1292955115400345,0.30584423933311505,0.9730024810187707,0.48804780876494025,1.1292955115400345,0.753644568229982,1506
eth,36,0.3155287596576146,0.7750657262204276,0.8177186943638052,1.2010653636623592,0.5708939885850802,0.7634401549193254,0.5146131805157593,1.2010653636623592,0.5623308841345308,1745
algo,36,-0.807364398098809,0.14580393850196668,0.16754219211915355,1.0352073055284123,0.1149567654727711,0.972126982410675,0.5011219147344802,1.0352073055284123,0.7664578520643271,1337
vet,36,0.29907866938459504,0.7231962064190642,0.8374266168252893,1.1929373155955167,0.647887469289203,0.825622084374455,0.5134575569358178,1.1929373155955167,0.7396474125372869,1449
atom,36,0.32986615847447687,0.42544484440316777,0.5004780156459473,1.104337130994735,0.41406673478170686,0.7880321302927286,0.4926315789473684,1.104337130994735,0.7669569754714676,1425
pol,36,-0.3586094399955877,-0.09580386795397364,-0.10673210547727037,0.9770988001920037,-0.07213211744331971,0.64573954784196,0.48264984227129337,0.9770988001920037,0.4861866425383767,317
tao,36,1.7717083683239272,0.7409752751272716,0.9874438334312835,1.196049980253038,0.718805532452359,0.7238834326631585,0.46756152125279643,1.196049980253038,0.7022250724351223,447
ltc,36,0.3506117649822771,0.7664448641061201,0.9326317398388504,1.2167460092761406,0.6372589745404872,0.8587975338416187,0.5070422535211268,1.2167460092761406,0.7140454080699987,2556
xlm,36,0.33403341503795825,0.38054640515504673,0.5127222772106207,1.1171465883823157,0.30897954782825904,0.9459485447041107,0.491025641025641,1.1171465883823157,0.768050228965879,1560
avax,36,0.3784168037674134,0.778907659701248,1.082399539461364,1.2092146470544733,0.7596340463613027,0.8738274925224367,0.5027322404371585,1.2092146470544733,0.8522051435739734,1098
link,36,0.13098591933173376,0.5653449924558249,0.7715217825038478,1.1308544127204387,0.5159202966671048,0.9463953252761437,0.4953995157384988,1.1308544127204387,0.8636577019278742,2065
ada,36,0.2941593603101311,0.6929075190928082,0.9288475809975442,1.1958108001035266,0.555785524779475,0.9111178073164006,0.49270959902794653,1.1958108001035266,0.7308133837806495,1646
trx,36,0.14259356129253686,0.5176136726630449,0.6771130997242122,1.1843694171362655,0.4621445796004092,0.9594136866503307,0.5199335548172758,1.1843694171362655,0.8565999282799693,1806
sui,36,1.429991558728032,0.712064424723605,1.076020774445467,1.1727934615553626,0.6430931986829991,0.7708311229336289,0.4815533980582524,1.1727934615553626,0.6961676995507994,515
sol,36,1.352849607993622,1.4092194614698148,1.9747832874975364,1.3706625815997995,1.5878130797127616,0.7716617579892371,0.5022455089820359,1.3706625815997995,0.8694562244914746,1336
bnb,36,0.7754353936943688,1.14535945073083,1.5150339569842222,1.3571572032122892,1.0766649554611538,0.7495214087050417,0.5232432432432432,1.3571572032122892,0.7045678399088388,1850
btc,36,0.5959409442829129,1.323964664226208,1.536688281312154,1.3713486914744828,0.8654692048511279,0.6406293693745818,0.5425405619311436,1.3713486914744828,0.41877627545365387,2527
xrp,37,1.0967497969884277,0.44035608613465377,0.5048740964680323,1.14511625439042,0.34374704538233697,0.9694006169541052,0.49269588313413015,1.14511625439042,0.7567253147215327,1506
eth,37,0.28670171155283497,0.7383277303981589,0.7764978746451959,1.189794945131055,0.5903860843366083,0.6936865286986863,0.5160183066361556,1.189794945131055,0.5546898166951104,1748
algo,37,-0.6186681364707705,0.24414162542829992,0.2833888193703007,1.059783016810439,0.19765444379495173,0.9479421974343022,0.49925149700598803,1.059783016810439,0.7674438451654657,1336
vet,37,0.34833887223113624,0.7725845508042996,0.8965033577985042,1.2091389204562668,0.6904652175415298,0.8321986165144576,0.5159722222222223,1.2091389204562668,0.7437428022489229,1440
atom,37,0.38001627487634715,0.43041165821399074,0.5050221752058762,1.1056485963814189,0.435008525001478,0.7579655677433644,0.49298737727910236,1.1056485963814189,0.7660607637677391,1426
pol,37,-0.18860863924505522,0.0827543512419915,0.09236866985402123,1.0199808671280455,0.07097783548889831,0.5662819583774608,0.4953560371517028,1.0199808671280455,0.4856961244794517,323
tao,37,1.6629539445677137,0.725243449528304,0.9885034808456086,1.1890675936472122,0.7306755721197891,0.7009653551789555,0.4673913043478261,1.1890675936472122,0.7062156331982778,460
ltc,37,0.32239858460812765,0.7375584627125972,0.8816139993176056,1.2085442890392606,0.646309135880738,0.8261596043822639,0.5080423695566889,1.2085442890392606,0.7239487132234808,2549
xlm,37,0.08771019594631668,0.36258403442053516,0.47902431260304396,1.1117796024163518,0.2980502693733956,0.9438973639919022,0.4888035828534869,1.1117796024163518,0.7758997553442505,1563
avax,37,0.461382147346145,0.8482289238725506,1.146831108088852,1.231923044339063,0.8878270808822055,0.8187346668896411,0.509713228492137,1.231923044339063,0.8569559335504499,1081
link,37,0.19718751076663787,0.6323002244342902,0.8611039914521148,1.1476749246532358,0.6111458540282222,0.8980261177978145,0.49975880366618425,1.1476749246532358,0.8679815655485807,2073
ada,37,0.31208090889144424,0.7308565659954128,0.9251466301139333,1.19598146300487,0.565933222297611,0.865726307237952,0.5006134969325153,1.19598146300487,0.6703685804829465,1630
trx,37,0.14337126399672662,0.5205618296757902,0.6487071620759719,1.1761976846723838,0.4489963416257133,0.9446010418342442,0.5191885964912281,1.1761976846723838,0.8147397444479545,1824
sui,37,0.767201944795789,1.1255576126073807,1.8050854315164113,1.2967901621081028,1.3489783002954705,0.6149768119643374,0.490272373540856,1.2967901621081028,0.737048344067447,514
sol,37,1.2314749394303082,1.3435920721400374,1.8745843194720395,1.350194670927674,1.3910245598052544,0.8480531022355345,0.4970104633781764,1.350194670927674,0.8779917042452697,1338
bnb,37,0.7721914480152863,1.1420303596266015,1.5162573765696323,1.3562872330531335,1.1154998959235423,0.7221945274506572,0.521551724137931,1.3562872330531335,0.705417253943373,1856
btc,37,0.540839813795706,1.2470330731778017,1.4025426140862696,1.3459086989543132,0.7462804687723789,0.6946115546711441,0.5432883240667196,1.3459086989543132,0.41568667887349814,2518
xrp,38,0.4925456307909688,0.40152344420444147,0.46384714555444445,1.1313076937015596,0.3143835723947334,0.9687709801435088,0.48440610484406105,1.1313076937015596,0.758525276583326,1507
eth,38,0.2945221044945949,0.7485198246939738,0.7814477656253012,1.1938851794793297,0.6058106540722655,0.6876028566449001,0.5205320994794679,1.1938851794793297,0.5565078206129157,1729
algo,38,-0.5939309476098538,0.2480095528154745,0.2912075066607139,1.0612205239060146,0.1989596477889006,0.9486548218974077,0.491679273827534,1.0612205239060146,0.7610353193869952,1322
vet,38,0.3729063437800493,0.7965487093738922,0.9353856694069461,1.2141597182257393,0.7424029152324599,0.8007782039018425,0.5172176308539945,1.2141597182257393,0.7463449077692104,1452
atom,38,0.641557951501744,0.4548963093712552,0.536400240640663,1.1117828900133895,0.4752258006888328,0.734516187554858,0.48951048951048953,1.1117828900133895,0.7673419989538465,1430
pol,38,-0.2907541998240477,0.0023657138157472638,0.0024054134852975083,1.0005778479165848,0.0020733148321375222,0.5761528427709436,0.5031055900621118,1.0005778479165848,0.5049411414617244,322
tao,38,0.41673274865410503,0.47775224154049534,0.6479526387834702,1.1216481225103367,0.4259975355000663,0.78288520408734,0.45714285714285713,1.1216481225103367,0.6980755683014508,455
ltc,38,0.3507625891578583,0.7658783800036364,0.9322272065196926,1.2181945931153237,0.6412518744029112,0.8555144034912412,0.5071258907363421,1.2181945931153237,0.7163019993002573,2526
xlm,38,-0.5224125149114911,0.2681187295736838,0.35027393449532157,1.0815797773992823,0.2177340158795433,0.9523245754312483,0.4838917525773196,1.0815797773992823,0.7733643022966894,1552
avax,38,0.33933856682668684,0.7468409893491803,1.008927474444815,1.2009259679367026,0.7245942208758009,0.8864126078371891,0.5050597976080957,1.2009259679367026,0.8600083044584702,1087
link,38,0.31502439896014045,0.45254808875523006,0.6130123283159306,1.1033113423244176,0.4147974906683335,0.9447563520582856,0.4925516578567996,1.1033113423244176,0.8659467885604158,2081
ada,38,0.1637274037309322,0.552069045853136,0.6945091878922893,1.1430146141546234,0.3918182382578872,0.9378252667082874,0.49216867469879516,1.1430146141546234,0.6655997950899913,1660
trx,38,0.20429167078213561,0.5837298911976815,0.7369814294764715,1.1991344270477073,0.5266213125550306,0.9040514672800658,0.5211422295442065,1.1991344270477073,0.815604575841568,1821
sui,38,0.5590284309653804,0.957204374771169,1.525338582387234,1.248220880478604,1.1265394750093995,0.6213492926925762,0.4823529411764706,1.248220880478604,0.7312696477747437,510
sol,38,1.2272699896705364,1.3407123428077752,1.8778604792178522,1.3479711742941085,1.519299813589962,0.7759249824834289,0.498138495904691,1.3479711742941085,0.8792808446725009,1343
bnb,38,0.7401558358524563,1.1189960138722814,1.4739258364343266,1.3485668069298,1.112500051260895,0.7054003120838637,0.5192620727075421,1.3485668069298,0.7013053430253947,1843
btc,38,0.49956233822997786,1.1775387448752308,1.3328435308024997,1.3230287853171279,0.6265372839281913,0.7853892345896458,0.5390686661404893,1.3230287853171279,0.41788488065280344,2534
xrp,39,0.14625250691282,0.3720327878989476,0.4295936816072898,1.1212919137033364,0.29176046456038773,0.9710581397670065,0.48736702127659576,1.1212919137033364,0.7615360344274892,1504
eth,39,0.22906328130047537,0.6566213184321709,0.686457784834189,1.168462811353739,0.48938787550053175,0.7371867586286213,0.511265164644714,1.168462811353739,0.5494342804979334,1731
algo,39,-0.6609325422467276,0.22598292017743996,0.2644128149778608,1.0554444066670912,0.17953591198386423,0.9649478919275842,0.4950943396226415,1.0554444066670912,0.766618997834426,1325
vet,39,0.37946987557411194,0.8029279054607106,0.9359641980266109,1.2170331584766922,0.7112242154481764,0.8438066168257883,0.5167130919220055,1.2170331584766922,0.7474341033116173,1436
atom,39,2.5466631573695415,0.5619998630335518,0.6665567533908591,1.139747059258662,0.6387283525897474,0.6772937946153698,0.49337979094076656,1.139747059258662,0.7697630873410141,1435
pol,39,0.05213725020166793,0.2809532894511524,0.31114878338066393,1.0702315412700343,0.2751190772665004,0.49564495919782214,0.5047021943573667,1.0702315412700343,0.4853525085706655,319
tao,39,0.29335441340771307,0.4433443221384756,0.6048775322560126,1.112114448985457,0.40729664600146537,0.7642528698101158,0.45295404814004375,1.112114448985457,0.7021125906591159,457
ltc,39,0.24519315157965105,0.6539569527905649,0.7809354334129804,1.1839145569546898,0.56460127515055,0.8320962828182759,0.502375296912114,1.1839145569546898,0.718399919631544,2526
xlm,39,-0.603617277884748,0.25011066672957727,0.32969845579380397,1.0753143866297714,0.20173344436086454,0.965217597725295,0.47966963151207115,1.0753143866297714,0.7785220562279065,1574
avax,39,0.31595072941291336,0.72605145318853,0.9730515940296833,1.1958079980150367,0.7102541655594675,0.8749316163464111,0.5078630897317299,1.1958079980150367,0.8558950228123219,1081
link,39,0.7268979318823443,0.47895079830542975,0.6565050167319496,1.1093344512507297,0.4450039919523074,0.9298671162804415,0.49089165867689355,1.1093344512507297,0.8639605157649151,2086
ada,39,1.5507846119048665,0.4559023264731559,0.5467238450501819,1.1184643672704888,0.3279823531092511,0.943468780477025,0.49147381242387334,1.1184643672704888,0.6787443115278562,1642
trx,39,0.1579629166687171,0.535977720866989,0.662865554116629,1.180340128296098,0.49017589274268947,0.8864852352146322,0.5222161272627537,1.180340128296098,0.8107308842458053,1823
sui,39,0.6463062974687988,1.029395133264977,1.6662257937734792,1.267283170907947,1.1671102319970628,0.6495774025822776,0.48255813953488375,1.267283170907947,0.7364795194079291,516
sol,39,1.3280490407800563,1.3920419804097166,1.9484170245017878,1.3636012156511468,1.514149028035319,0.8070373626351661,0.5011119347664937,1.3636012156511468,0.877829013362487,1349
bnb,39,0.5964254719639219,0.9941722710804697,1.2687475105307868,1.303973319253441,1.0012989028011587,0.7054003120838636,0.5177228786251342,1.303973319253441,0.7104569087986536,1862
btc,39,0.5345434125876791,1.2240252672472196,1.3913689388757302,1.3357926394820976,0.7513029497019736,0.6882095454148364,0.5400547088706525,1.3357926394820976,0.42242090528576504,2559
xrp,40,0.015510624241009019,0.355536070411732,0.3992323950770237,1.113411879294751,0.275945495821201,0.9633855186462859,0.48963210702341137,1.113411879294751,0.7477213051883974,1495
eth,40,0.19440153573048513,0.6043908366770714,0.6261046881177361,1.152890343476538,0.4159015126829934,0.810670359111842,0.5151169423844837,1.152890343476538,0.5578493388410289,1753
algo,40,-0.3106423732157836,0.3317426433746132,0.3870384984475017,1.0824651259123383,0.27147958210484535,0.9436223233139532,0.5007541478129713,1.0824651259123383,0.772207610671252,1326
vet,40,0.3496802290507688,0.7734046972290641,0.9119925317812726,1.2059850396030496,0.687433673593082,0.8478173291069832,0.5137174211248285,1.2059850396030496,0.7535746591299426,1458
atom,40,2.50881345525451,0.5605253190262799,0.6577620055533511,1.1391708222909906,0.5862232124417385,0.7340656318121535,0.499302649930265,1.1391708222909906,0.7677196697760934,1434
pol,40,-0.2744341652025126,0.02167529432418805,0.022433015837122323,1.0052684865296357,0.019833226583262625,0.5558262688158236,0.49693251533742333,1.0052684865296357,0.508589556638771,326
tao,40,2.0502546648100073,0.7745541885768714,1.0967670799540563,1.2046076644067727,0.8344866191267919,0.6784814222698141,0.4596949891067538,1.2046076644067727,0.7309800612537556,459
ltc,40,0.28894292224943197,0.701285996294599,0.842737049563974,1.1992243294008569,0.6409224769014654,0.7947585522658147,0.5033797216699801,1.1992243294008569,0.7263493389975622,2515
xlm,40,0.14194861851402973,0.3725681336639448,0.4878431565473789,1.1140364506735956,0.30769525993508584,0.9491185390565521,0.4897959183673469,1.1140364506735956,0.7838546810544811,1568
avax,40,0.37602522180818365,0.7775595987345596,1.0607216521732001,1.2101350554344934,0.7398454680660101,0.9021523347915925,0.509641873278237,1.2101350554344934,0.8583950574167916,1089
link,40,1.5698291306408247,0.5230145341697274,0.712745778855336,1.1197643480507287,0.4915468360453055,0.9278917187222564,0.493549928332537,1.1197643480507287,0.8720641755293028,2093
ada,40,0.24195255321604847,0.3634508459175096,0.4419078568535344,1.0929214423051705,0.2576640138157176,0.9612528867241801,0.481659651232712,1.0929214423051705,0.6814684292728601,1663
trx,40,0.14842206446504536,0.5296123360522393,0.6662447205333195,1.1778704638641617,0.48858120891177853,0.897212088937807,0.5195652173913043,1.1778704638641617,0.8277015794818218,1840
sui,40,0.5809154780035812,0.9740589512629649,1.5729758974821217,1.2514507038791698,1.1884653431448298,0.604275985106185,0.481335952848723,1.2514507038791698,0.7372870656978557,509
sol,40,1.1380384419951985,1.2933712041229055,1.8343567272041033,1.3317085085241116,1.4018464234044936,0.8122392295631509,0.4941002949852507,1.3317085085241116,0.880361844520951,1356
bnb,40,0.5905184158133772,0.9886982600118915,1.259371416652163,1.2995960259414925,0.9804068144844316,0.7174773746450517,0.5222043873729267,1.2995960259414925,0.7114604483393627,1869
btc,40,0.4868558001849215,1.1541824939257708,1.3111427557347264,1.312649933605562,0.6896951455433022,0.7021886614493533,0.5374414976599063,1.312649933605562,0.4196009847714039,2564
xrp,41,0.9880987831606027,0.4354392106468224,0.49435577845748147,1.1405289589688483,0.3437890944860921,0.9505376258335309,0.48936170212765956,1.1405289589688483,0.7504709306606724,1504
eth,41,0.24327963078301984,0.6768124886594132,0.708880410227447,1.1726728051081636,0.502887767473829,0.7443344978292591,0.517162471395881,1.1726728051081636,0.553058225341752,1748
algo,41,-0.605215488315144,0.2499854062719552,0.2909102522995322,1.0617250605705137,0.19977343481364115,0.9633098751947582,0.5007621951219512,1.0617250605705137,0.7698198283951037,1312
vet,41,0.3372218216968468,0.7605646866722565,0.9047542653203463,1.201976251467892,0.6647678754449075,0.8513924561715424,0.5144827586206897,1.201976251467892,0.7441554468369234,1450
atom,41,1.3708750778586078,0.5074713380919987,0.604530936591279,1.1248208155342396,0.47843829415208017,0.820084650232354,0.49239280774550487,1.1248208155342396,0.7731666237401223,1446
pol,41,-0.4454108929787216,-0.19156863127209942,-0.1927522174300137,0.9542890295630102,-0.16095467734509253,0.5909048108214427,0.4890282131661442,0.9542890295630102,0.4964742533047486,319
tao,41,0.4909059912953575,0.501874843710652,0.6838237893548764,1.1277157953791161,0.5063598826445789,0.7053135648373833,0.4488888888888889,1.1277157953791161,0.7116166478441621,450
ltc,41,0.2419374109191863,0.6503510514050541,0.7834318491877741,1.1819813330186282,0.5636725352631518,0.8320677005495578,0.499803536345776,1.1819813330186282,0.7211700654070863,2545
xlm,41,-0.5018492256504179,0.27805450015038674,0.3635430184597748,1.0835417063940103,0.22468194573186787,0.9670375775965738,0.488621997471555,1.0835417063940103,0.7814147385232606,1582
avax,41,0.2228768683215343,0.6395222537753155,0.8719917059506564,1.1703063175519954,0.5889398119157964,0.9293595357701327,0.5032139577594124,1.1703063175519954,0.8558526727842541,1089
link,41,2.5095327060986414,0.5502311511047661,0.7564652198269909,1.1263736204026857,0.5106367106884587,0.9277274637569388,0.4944791166586654,1.1263736204026857,0.8609685212424283,2083
ada,41,0.16954585921081144,0.5657397461721754,0.6863277371480223,1.147251708592222,0.4058520725136661,0.9512966258492481,0.4934131736526946,1.147251708592222,0.6824440209273804,1670
trx,41,0.1601670087330045,0.5408034454071194,0.6752428276511269,1.1822181355734307,0.49962805077923717,0.8908930527258938,0.5202850877192983,1.1822181355734307,0.8230627285503287,1824
sui,41,0.7218621234492881,1.0883174334755348,1.7727387101958603,1.2829228610062728,1.40224867186111,0.5748598322165922,0.4844961240310077,1.2829228610062728,0.740681359534739,516
sol,41,1.143614967764277,1.294138051044203,1.8437035807476998,1.3305166651312716,1.3541162847404007,0.8455094689386952,0.4945054945054945,1.3305166651312716,0.8846955236872089,1365
bnb,41,0.6854234028593056,1.0697254917857295,1.3648906980812567,1.3310150374861116,1.0787728833222496,0.7060380075253639,0.5227637921799678,1.3310150374861116,0.7120094481826144,1867
btc,41,0.5017201163802016,1.1639179708209773,1.3278479455920018,1.3172198944505311,0.7121560876614592,0.6983834595471953,0.5397440868553703,1.3172198944505311,0.4273136464142664,2579
xrp,42,-0.24857834905977372,0.3141787163918706,0.3479809992132747,1.0985115802110135,0.2383495149401743,0.9630873843415512,0.48486886348352387,1.0985115802110135,0.7306395975483385,1487
eth,42,0.1797681092101766,0.5822747042284774,0.6055419247180455,1.1458169012083765,0.3933531738843778,0.8245425845515544,0.5179079022171689,1.1458169012083765,0.5570161991940427,1759
algo,42,-0.26249913574689965,0.33967398949750016,0.39667255036208504,1.085076414516563,0.27216601663904566,0.9607527820701911,0.5015197568389058,1.085076414516563,0.7698094813139922,1316
vet,42,0.39831225008847193,0.8197848598941266,0.9813106000418439,1.2183778025725134,0.740286775581895,0.8300861825233332,0.5208191126279863,1.2183778025725134,0.7495891343914844,1465
atom,42,0.41119421900474085,0.4340330634800008,0.5158767573546044,1.1054500266271514,0.40454699579036874,0.8233383172170285,0.4913971094287681,1.1054500266271514,0.7674047688410586,1453
pol,42,-0.46801770237771423,-0.22249416678302245,-0.2263845152259976,0.9477452261130579,-0.17231337142265649,0.6419032657566024,0.48615384615384616,0.9477452261130579,0.4971299582770619,325
tao,42,0.19714597145626933,0.4168403843089168,0.578055284227135,1.1039368444148359,0.3953842939700496,0.7505515623752627,0.4519650655021834,1.1039368444148359,0.7119183043405347,458
ltc,42,0.2655847012685999,0.6760578449073545,0.8170540598918523,1.1908944314443664,0.5704707886825034,0.8607393495159115,0.5001969279243796,1.1908944314443664,0.7263086424737756,2539
xlm,42,-0.12099636059786878,0.34446393571401446,0.4564406587558908,1.1039711612593308,0.2881388508483998,0.9404225995906986,0.48740554156171284,1.1039711612593308,0.7866492223525513,1588
avax,42,0.35139603053761315,0.7573055105200914,1.0489540786329212,1.2020758153305162,0.7142085465445975,0.9207087221741085,0.5045537340619308,1.2020758153305162,0.8683127603327508,1098
link,42,0.14383629052929314,0.5793630722834016,0.800181319419326,1.132715417723018,0.5527866781216717,0.9078624454933599,0.4964471814306016,1.132715417723018,0.8662172123911349,2111
ada,42,0.1892220639455695,0.5908392203414522,0.7251947663794985,1.15378240713292,0.4278842788525532,0.9529126695926498,0.49221556886227547,1.15378240713292,0.6900969610691672,1670
trx,42,0.16816308057986862,0.550510904421826,0.6950143788738145,1.184563850438019,0.5263620877343854,0.866659742135203,0.5187601957585645,1.184563850438019,0.8286426800296157,1839
sui,42,0.5844810517587875,0.9931459693583973,1.5460734864186745,1.2498711342494448,1.1843627517688338,0.5942966112792725,0.484375,1.2498711342494448,0.7087203609720423,512
sol,42,1.149694009665306,1.2954980357220116,1.853646518206972,1.3288216438889813,1.4427664796443522,0.7979875417163048,0.49415204678362573,1.3288216438889813,0.888700441541335,1368
bnb,42,0.6873373446642856,1.0733034439248264,1.361123461556945,1.3302581100517246,1.0791456330394418,0.7054003120838638,0.5238862050456253,1.3302581100517246,0.7092399364212578,1863
btc,42,0.4577968780154513,1.1055350868007312,1.2522633181897922,1.2966359481818193,0.6616142758188527,0.702890853359556,0.5387296669248645,1.2966359481818193,0.4206493565671881,2582
xrp,43,-0.329244857215663,0.3013717557422819,0.331580763245371,1.093360686570976,0.22692935276970455,0.9708495585746773,0.488031914893617,1.093360686570976,0.7310381871103628,1504
eth,43,0.20322437935530235,0.6168392152441019,0.6548984304401227,1.1546350084653199,0.42300828903019316,0.8137184654181615,0.5144475920679886,1.1546350084653199,0.5580216810187671,1765
algo,43,-0.4204073164400782,0.30417600310400517,0.35629649902946453,1.075930289578515,0.24665440655500967,0.9481434659712301,0.5003837298541827,1.075930289578515,0.7688435693205556,1303
vet,43,0.39046118202921876,0.8127445970847176,0.9679620987220772,1.2175080660379312,0.7101610604734431,0.8533256768694422,0.5157103825136612,1.2175080660379312,0.7456200506143194,1464
atom,43,0.8332645733719362,0.4713388304582976,0.5651416179198221,1.1160483412731752,0.44680863384807135,0.8147217736862422,0.4871438498957609,1.1160483412731752,0.7723206728227223,1439
pol,43,-0.5141088858176059,-0.28289603074923725,-0.284902423697834,0.9338997546352815,-0.21965610573058209,0.6468845162651645,0.4845679012345679,0.9338997546352815,0.5022768729695248,324
tao,43,0.3660453441499645,0.46742624737508554,0.6524690677369828,1.1179871351089299,0.4284564056413196,0.775613563637225,0.45474613686534215,1.1179871351089299,0.7109498054695104,453
ltc,43,0.3020074272754123,0.7150993777753284,0.8650831038150103,1.2027844382042008,0.6566599103628337,0.7922470408824626,0.5027450980392156,1.2027844382042008,0.7275028996243195,2550
xlm,43,-0.5523668023358211,0.26699700829831985,0.35504684683427096,1.079519036870542,0.2173246227834656,0.9629554216181698,0.4824561403508772,1.079519036870542,0.7838062497188616,1596
avax,43,0.24696004197927635,0.663006539581441,0.9144649481892968,1.1756213592994937,0.6231438761535404,0.915525836533176,0.5013673655423884,1.1756213592994937,0.8604806807126788,1097
link,43,0.024325608984059777,0.4297993566324599,0.5938664972513727,1.0965822658533517,0.40381015135523624,0.9282211730212149,0.4907801418439716,1.0965822658533517,0.8720932839584518,2115
ada,43,0.15660964124654142,0.5489095131522587,0.6724195554962548,1.142911857979107,0.3897032557217975,0.9609244256810174,0.4873341375150784,1.142911857979107,0.6822169560151483,1658
trx,43,0.2688250472052971,0.6500652870531152,0.832644202322132,1.2212111007429034,0.641883836763415,0.8422159397220634,0.5193039695486678,1.2212111007429034,0.8316161615439892,1839
sui,43,1.846148363232702,0.7792436455586883,1.222017244125192,1.188560211252861,0.867743332406601,0.6400017069755694,0.47692307692307695,1.188560211252861,0.7126875106677621,520
sol,43,1.1167648583376875,1.2806412688254754,1.8250419194850314,1.326172661662805,1.415990255268792,0.7987595341458582,0.4934017595307918,1.326172661662805,0.8831791885723711,1364
bnb,43,0.6924621219624478,1.0779272464592036,1.3745643075983556,1.3321064581530029,1.0826688609709383,0.7054003120838638,0.5205992509363296,1.3321064581530029,0.708503245391604,1869
btc,43,0.4833867324355061,1.145128715079895,1.3037694816439358,1.3083069622423706,0.6532695383526929,0.7391438028463599,0.5397376543209876,1.3083069622423706,0.42166450330258853,2592
xrp,44,0.44252352792437843,0.3974418722812031,0.45133644769946835,1.1278432196841013,0.31840728986667377,0.937104739566335,0.4883411059293804,1.1278432196841013,0.750753761132188,1501
eth,44,0.26967565096915447,0.7129197832487182,0.7564178655134589,1.1806184370438764,0.5196408647603707,0.7669988053582646,0.5195246179966044,1.1806184370438764,0.5590585811356168,1767
algo,44,-0.4824381993508515,0.2888101794915879,0.3367842219802626,1.0718842364523167,0.23037644568596544,0.9654470966376808,0.5022865853658537,1.0718842364523167,0.7701122966398141,1312
vet,44,0.39652669012181474,0.8188789467576164,0.9616947779189081,1.2187516630894688,0.7677157765183713,0.8037676553808698,0.5203527815468114,1.2187516630894688,0.7535486314972057,1474
atom,44,0.970920561241144,0.4836713345377543,0.582766504886892,1.1183175591385057,0.44736390576327684,0.8414933616188458,0.48835616438356166,1.1183175591385057,0.778325548871847,1460
pol,44,-0.2751039961553352,0.022051453394160255,0.02315481044760021,1.0053512264325581,0.022634321273398376,0.4983560913271746,0.4938650306748466,1.0053512264325581,0.5115287268385461,326
tao,44,0.6088600091652376,0.5300644684217057,0.7413012244944803,1.13485107812926,0.5728075590598448,0.653882189268332,0.45414847161572053,1.13485107812926,0.7066096353576361,458
ltc,44,0.25572079874740905,0.6652518003261852,0.8054714784481541,1.1875139755059374,0.5887302068960987,0.8218382676927439,0.4996072270227808,1.1875139755059374,0.7273050792747111,2546
xlm,44,-0.4550000247853567,0.2886865017389112,0.38762571505177446,1.0859357932425415,0.2378025282688173,0.9511204464887514,0.48284466625077976,1.0859357932425415,0.7834756578530581,1603
