asset,max_pivot_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
sol,13,0.5784856498897748,0.961405467461464,1.360057386203226,1.2017107536162324,1.0730632012019936,0.8737137570173353,0.500809498111171,1.2017107536162324,0.975186966134892,1853
bnb,13,0.20943749698084302,0.6101015875851814,0.8906697872717023,1.147781344923467,0.5192224554842096,0.9025439609170953,0.5049583498611662,1.147781344923467,0.7681033800037288,2521
btc,13,0.17379849234986766,0.5667218880929044,0.7061856282440271,1.1247810373063956,0.42025988480644516,0.7165915522973522,0.5177447052089296,1.1247810373063956,0.5313976565034096,3494
xrp,14,-0.952429787444602,0.1399840919744477,0.17593781766793062,1.0331703674607182,0.12425051428686718,0.9962131793395664,0.5002010454362686,1.0331703674607182,0.8842433316986521,2487
eth,14,0.20861895699552035,0.6165708358315887,0.8088943914830523,1.1308655669954517,0.5276114822335048,0.7758508619109482,0.5078407720144753,1.1308655669954517,0.6639104535213335,2487
algo,14,0.6694941339067302,0.4938242949955916,0.7034077577947211,1.1032242160231285,0.5271850702288241,0.8145558125431608,0.49794661190965095,1.1032242160231285,0.8695839139398692,1948
vet,14,-0.90028626474355,0.14335577581312586,0.19536869653910058,1.0295609657399025,0.11939605954355466,0.9908000048362813,0.5004716981132076,1.0295609657399025,0.8252030007315225,2120
atom,14,-0.969078707016558,0.004617692254362218,0.00606770057266337,1.0009454012750096,0.004031632448738827,0.9780085720788173,0.48085758039816234,1.0009454012750096,0.853883471903711,1959
pol,14,-0.39295907917832074,0.02061592501530816,0.02860318435214653,1.0040708017159723,0.017348783659299573,0.7209154386287643,0.4794007490636704,1.0040708017159723,0.6066672231361208,534
tao,14,-0.7793887023727486,0.04041667417138988,0.05269985741552915,1.0076753596848527,0.04159390211026655,0.8890286936279856,0.4931506849315068,1.0076753596848527,0.9149236846943893,803
ltc,14,0.09487481619364813,0.4000869788230226,0.5248531295006068,1.0916289072320975,0.3308476295025177,0.9644147847346578,0.4910478426768418,1.0916289072320975,0.7975124467316997,3407
xlm,14,-0.9843360881573806,0.022532774729500767,0.028276882423828725,1.0053166458178706,0.01925555841881102,0.9991243874796005,0.48789079700572435,1.0053166458178706,0.8538095392922999,2271
avax,14,-0.32980474247148395,0.3961875531414285,0.6381624269681772,1.0828939084613174,0.38831686257101633,0.9712032808229027,0.4871150219987429,1.0828939084613174,0.9519092862394902,1591
link,14,-0.9835287848874016,0.10572075007866945,0.1491193462650218,1.0212804528347956,0.10166150850864565,0.9979731745291811,0.47856267864434465,1.0212804528347956,0.9596551131003415,2449
ada,14,0.22151264668187687,0.6594213359123724,0.9693611866721983,1.173214496280535,0.6860318276189383,0.9542858667579002,0.5010697475395807,1.173214496280535,0.9927954125673623,2337
trx,14,0.21181992325040033,0.6141432821684298,0.9884731278764688,1.1840997778248517,0.646022471587114,0.9657081765464088,0.5038669760247486,1.1840997778248517,1.0158365338486255,2586
sui,14,0.5460643127188896,0.9417561290379274,1.360476441236239,1.2005513052605408,1.1145114480746894,0.6945213477490016,0.5093085106382979,1.2005513052605408,0.8219240301512827,752
sol,14,0.6242770592950249,0.9909375319802921,1.3712194459427247,1.2131924409764294,1.092867816253294,0.8785981012249894,0.5025266704098821,1.2131924409764294,0.9689728739320181,1781
bnb,14,0.22755106794789026,0.6282682501129734,0.8884219061666009,1.1556384139386293,0.5334969249326215,0.8841423047872831,0.5077829196466134,1.1556384139386293,0.7507735759717902,2377
btc,14,0.22090051979419112,0.642061561715211,0.7948694660103953,1.1446292518149577,0.4844042986612283,0.6947614299188725,0.519752358490566,1.1446292518149577,0.5241637924838111,3392
xrp,15,-0.9662967439711422,0.09747310527064292,0.11879110382226385,1.023770580655302,0.08540576389277281,0.9975107285001666,0.5004240882103478,1.023770580655302,0.874017150907899,2358
eth,15,0.23550177604072808,0.6493673802272616,0.835015925587507,1.1416934413977584,0.5540600348786486,0.7628890257409076,0.5096638655462185,1.1416934413977584,0.6509201618082762,2380
algo,15,0.716569251583105,0.48502255782774584,0.7157020070231641,1.1012392136027533,0.4978600557119182,0.8307757049889661,0.4950235725510739,1.1012392136027533,0.8527645407305098,1909
vet,15,-0.7817191604887275,0.22682436482378365,0.3057900588159669,1.0480018902818453,0.18749025701569919,0.9876423470031662,0.5036603221083455,1.0480018902818453,0.8163731335611599,2049
atom,15,-0.9429228234383306,0.05656127594247062,0.0726890475689257,1.0120781509564691,0.04897906559342907,0.9594063348200633,0.48013064779531844,1.0120781509564691,0.8307950098526486,1837
pol,15,-0.44695196918018865,-0.03906904228107647,-0.053313322087365,0.9923115688530076,-0.03269170677126744,0.7162619341874918,0.48015122873345933,0.9923115688530076,0.599344743477883,529
tao,15,-0.7490626537542107,0.06699449493124754,0.08589561731814584,1.0130381741631977,0.06853068616146127,0.8844599531850121,0.4909090909090909,1.0130381741631977,0.9047407184173258,770
ltc,15,1.1330091589125888,0.4468346171988756,0.5755872137077914,1.105289705038104,0.3686298276358111,0.9531918214651978,0.49326805385556916,1.105289705038104,0.7863646264769856,3268
xlm,15,-0.9885189791829857,-0.043099507904916436,-0.05104136286123696,0.9893462460520843,-0.035357129400063,0.9990752108852179,0.491566265060241,0.9893462460520843,0.819601736279554,2075
avax,15,0.2271958104911782,0.4795454320561618,0.7608129262727875,1.1027993831440062,0.47962434492859407,0.9472702727555169,0.4902597402597403,1.1027993831440062,0.9474261533315707,1540
link,15,-0.981705131424862,0.10606545454371667,0.1461599836455142,1.0218295480937807,0.1009042702765163,0.9976514894344766,0.48080204778157,1.0218295480937807,0.949105398781596,2344
ada,15,0.9508954872641588,0.5029130662587113,0.6301952667544984,1.118794951906908,0.44440337776720595,0.9599502982703719,0.5033921302578019,1.118794951906908,0.8482681872109752,2211
trx,15,0.18355387195502093,0.589041219501387,0.9325746238398933,1.1770724316523697,0.6082533199261434,0.9761323181409576,0.505524861878453,1.1770724316523697,1.0079697371586773,2534
sui,15,0.5286182933207724,0.9279418326319242,1.3403555615199136,1.1975617742531328,1.0786739944385386,0.7068792312760165,0.5086782376502003,1.1975617742531328,0.8217026295963888,749
sol,15,0.7945785072520481,1.0919668153936277,1.5478798547867785,1.2420868879373446,1.198139192606385,0.8495586010001434,0.5017709563164109,1.2420868879373446,0.9321615290178915,1694
bnb,15,0.25199039816538815,0.6536208110900795,0.9117090721850054,1.1660806737137788,0.5587449284585277,0.8704547440222629,0.50871839581517,1.1660806737137788,0.7441044798802723,2294
btc,15,0.22355600162236877,0.6468224241629542,0.7942902313461887,1.1474424221826103,0.48536406488889294,0.6947614299188719,0.5192655027092113,1.1474424221826103,0.5213366438088878,3322
xrp,16,-0.9733592304940588,0.0814727024341012,0.09975143600830125,1.0195679596324894,0.0719352302932346,0.9980225603602386,0.5028949545078577,1.0195679596324894,0.881190638980299,2418
eth,16,0.22760836583057054,0.640005224382714,0.8429377876154056,1.135441654881493,0.5224967786055037,0.8129692475221327,0.5104166666666666,1.135441654881493,0.6637036648339077,2496
algo,16,0.5078242262424446,0.47357346420925256,0.7171293240461719,1.095948790374207,0.47229382667688735,0.8662661854637836,0.49326010983524715,1.095948790374207,0.8639254573450973,2003
vet,16,-0.676474161327394,0.28507159185638237,0.39846431894555917,1.057929843414415,0.24141346586800555,0.9858929374203796,0.5062724014336918,1.057929843414415,0.8349054686492567,2232
atom,16,-0.9559013263872308,0.03551008664555221,0.0468736870415957,1.0073321700249127,0.030860467147294894,0.9690766155763894,0.4800204918032787,1.0073321700249127,0.8421876678792266,1952
pol,16,-0.5481612798034694,-0.1472336361036054,-0.2023636414899145,0.971653349508489,-0.11593195498061377,0.7681867805627668,0.47962962962962963,0.971653349508489,0.6048712618782123,540
tao,16,-0.7220904141711517,0.11405387569700363,0.15223809167928004,1.0218327968218388,0.11736856100703767,0.9002786236310731,0.48875,1.0218327968218388,0.9264429280920217,800
ltc,16,-0.3270266773816779,0.3604031424820623,0.46995015176971616,1.0824901848234472,0.2918958757096687,0.9803255172235291,0.4920259893679858,1.0824901848234472,0.7939802448996075,3386
xlm,16,-0.9948136229332551,-0.12234210890226282,-0.1476453547461423,0.9705712084134115,-0.10077676745083068,0.9995796560096297,0.4869281045751634,0.9705712084134115,0.8233829500416648,2142
avax,16,1.007888805794547,0.5525498081876059,0.8828831578338497,1.1186232585898805,0.5561637310831458,0.949283578211245,0.49131832797427655,1.1186232585898805,0.9554923174177796,1555
link,16,-0.9889849965196091,0.06798273889262778,0.09578874738030901,1.0136047739678962,0.0651953553651913,0.9985860050348692,0.481511580658269,1.0136047739678962,0.9576426387259747,2461
ada,16,0.8516777706663359,0.5103464499664924,0.658366944706247,1.1153933054995715,0.4744086316484955,0.9389246693321812,0.5035080478745357,1.1153933054995715,0.8728070267328045,2423
trx,16,0.13558529543745812,0.5518409877725029,0.8837297772598153,1.1607790805857776,0.5724193673516278,0.9797678852895547,0.5055154050969951,1.1607790805857776,1.016303836568398,2629
sui,16,0.5234875598335451,0.9226723649026913,1.3607797065056781,1.1902861059752408,1.1083651997424557,0.694041543972528,0.5120101137800253,1.1902861059752408,0.8337211818366335,791
sol,16,0.5759185356261183,0.9524733649620637,1.36588335015856,1.2045835800235027,0.9540323403999994,0.9413514657998101,0.4982738780207135,1.2045835800235027,0.9428922372981345,1738
bnb,16,0.22399326812468634,0.6242246153924429,0.8870545465816934,1.1542915244580634,0.5354914135017225,0.8746036289468819,0.5085738184859891,1.1542915244580634,0.7502791815155512,2391
btc,16,0.22860971270995223,0.6520824755083109,0.8227108099738595,1.1434731735523673,0.48939069105817284,0.711427068690304,0.5176668536174986,1.1434731735523673,0.5339290624432685,3566
xrp,17,-0.9714664724446447,0.08652290313859028,0.10487699509777484,1.0209780946432532,0.07622105152030186,0.9981377836515373,0.5035880118193331,1.0209780946432532,0.8792944835681491,2369
eth,17,0.21277040068387132,0.6211348776293482,0.8150793697375609,1.132248497290343,0.4905793103273769,0.8317874925832507,0.5097481722177092,1.132248497290343,0.6569551141739796,2462
algo,17,1.1357396826780959,0.5146012198387311,0.7668093825659897,1.1066487379038212,0.5135504124332695,0.8592887793741498,0.49328512396694213,1.1066487379038212,0.857534125521834,1936
vet,17,-0.7005834205256619,0.2748743927967988,0.3812917939429407,1.0562976589984219,0.23235413726185944,0.9852656959506005,0.5054744525547445,1.0562976589984219,0.8328551758749839,2192
atom,17,-0.9366164228184253,0.07651399235900681,0.10001986787829979,1.0160431706354986,0.06709563330881846,0.9559013885383937,0.47960251046025104,1.0160431706354986,0.8382363417115906,1912
pol,17,-0.5481612798034694,-0.1472336361036054,-0.2023636414899145,0.971653349508489,-0.11593195498061377,0.7681867805627668,0.47962962962962963,0.971653349508489,0.6048712618782123,540
tao,17,-0.6959836043276749,0.11185025044467621,0.14244516239021948,1.0226521775292132,0.11217925567423874,0.8929024157052022,0.48342541436464087,1.0226521775292132,0.8955288699427932,724
ltc,17,-0.3041204267703621,0.36014586451611375,0.46683445582236005,1.0833337238771525,0.2889765077992294,0.9833669277955704,0.4904862579281184,1.0833337238771525,0.7890412432235676,3311
xlm,17,-0.9865841943890719,-0.0313097410770592,-0.037286646176565255,0.9922445877397933,-0.025556992667719255,0.9990671991712781,0.489351403678606,0.9922445877397933,0.8155018919171909,2066
avax,17,1.4246620313630056,0.5775994722451308,0.9128363371794616,1.1254646640193562,0.58628644246282,0.9370556353524255,0.4931417374265186,1.1254646640193562,0.9511487479464927,1531
link,17,-0.9839364364796004,0.09709392954028605,0.13489843274265156,1.0197878996911929,0.09264965086476898,0.9979379218553731,0.48218029350104824,1.0197878996911929,0.9522593274613596,2385
ada,17,2.278500821613349,0.5636083518651364,0.7239569816706131,1.1296410310504759,0.5246084247520951,0.9293312374608385,0.5048218029350104,1.1296410310504759,0.865024435751985,2385
trx,17,0.13813254064022273,0.5534990831502139,0.8791056760223355,1.1627223415342318,0.572872848865892,0.9807345947720013,0.5056179775280899,1.1627223415342318,1.015062605145989,2581
sui,17,0.6689155969336349,1.0343701610248326,1.521685305671789,1.2190719074746248,1.3581013219709843,0.6266998883791843,0.5129198966408268,1.2190719074746248,0.8228407768874197,774
sol,17,0.5927335245086918,0.9638280420294918,1.356653158685877,1.211566891461887,0.9707986684006203,0.9320360966793028,0.4975845410628019,1.211566891461887,0.9387767963799218,1656
bnb,17,0.248578895675712,0.6497043378060321,0.9077029770167516,1.165277341414814,0.5519247322015526,0.8744016458427062,0.5091543156059285,1.165277341414814,0.7428054056834893,2294
btc,17,0.21296721193385793,0.6286864110131641,0.7843381549578298,1.1395574227639045,0.4583009273703994,0.7280406157823704,0.5158798283261803,1.1395574227639045,0.5307283305816363,3495
xrp,18,-0.9762263272279318,0.052405080636479966,0.062105120977515416,1.0130502831954424,0.04526024784283484,0.9984484315157577,0.5022241992882562,1.0130502831954424,0.8623214184549015,2248
eth,18,0.22846196275177366,0.6406575234717147,0.8330706454542117,1.137763919543789,0.5175223123701032,0.8047876332858424,0.5111478117258464,1.137763919543789,0.6501064011360825,2422
algo,18,1.0219189163531897,0.5068901048394426,0.7513190455132525,1.1056176149384427,0.5015357289968149,0.864720987058198,0.4934793948878456,1.1056176149384427,0.8555867760733845,1917
vet,18,-0.7121261484767,0.2681429497192106,0.369608834452232,1.0554412111609335,0.2252225272485517,0.987762482169978,0.5030246626337832,1.0554412111609335,0.8296558339071883,2149
atom,18,-0.9090311852121715,0.11448209586246609,0.1487129506853864,1.0243661898028948,0.10102865247892272,0.9414202478485701,0.48025613660619,1.0243661898028948,0.8307885904777293,1874
pol,18,-0.5276104817320857,-0.12274850123007097,-0.16830762696799625,0.976275730576078,-0.09791182631186361,0.7576433135025297,0.4805194805194805,0.976275730576078,0.6043433506284744,539
tao,18,-0.6798030581297905,0.11528678849879126,0.14611803149306274,1.02363961019657,0.11399933392896373,0.8929024157052021,0.48174157303370785,1.02363961019657,0.8829310103908651,712
ltc,18,-0.43404658310090116,0.33821999879128717,0.431337758448244,1.0792051437945402,0.2672342273028399,0.9847349408919472,0.4892956872479057,1.0792051437945402,0.7780583110632615,3223
xlm,18,-0.9274301422469187,0.05971401730321984,0.0774776232650241,1.0147938417579168,0.04557494119425791,0.9913741165522936,0.490176322418136,1.0147938417579168,0.7566367011275243,1985
avax,18,0.8600297334531632,0.5377249989888693,0.8415613393676191,1.1168898898033375,0.5481883115039008,0.926586776263349,0.49274406332453824,1.1168898898033375,0.9446167488898211,1516
link,18,-0.9467526635586895,0.18628012601166136,0.25580455598348073,1.0384974859379115,0.17323896718197662,0.9955089436988565,0.48414738646101113,1.0384974859379115,0.9258150341599735,2334
ada,18,0.19778772578791792,0.6510937769481574,0.8256903492955278,1.1543586799753978,0.6134547481023197,0.9083840198811806,0.5069686411149826,1.1543586799753978,0.8558713196559284,2296
trx,18,-0.8382761216580978,0.2035024963875513,0.27958167505116666,1.0518696205790368,0.1785369971503775,0.9787632963596097,0.502755905511811,1.0518696205790368,0.8586895146498029,2540
sui,18,0.6689155969336349,1.0343701610248326,1.521685305671789,1.2190719074746248,1.3581013219709843,0.6266998883791843,0.5129198966408268,1.2190719074746248,0.8228407768874197,774
sol,18,0.5860110701204966,0.9593572412356076,1.3460545968009907,1.2112616660040894,0.9619340485453081,0.9343182735144472,0.4975698663426488,1.2112616660040894,0.9368278268417124,1646
bnb,18,0.15144291235550056,0.5366610874993927,0.7310264779609281,1.1339745901058105,0.4465378558985788,0.8611618264203623,0.5077058564509027,1.1339745901058105,0.716544136529906,2271
btc,18,0.20641763102330346,0.6195477691575323,0.7561240336136188,1.1408586988906304,0.4320735091040373,0.7518668370711914,0.515704457074484,1.1408586988906304,0.5243530181926951,3343
xrp,19,-0.9847531590440911,0.039006849648113934,0.04911806060143782,1.0095200068902215,0.035228509465749965,0.9988224035995183,0.49855907780979825,1.0095200068902215,0.9020729645494489,2429
eth,19,0.13793790784539306,0.5256351464445792,0.6876815343817919,1.110093564397815,0.4237892936797258,0.8200967712506035,0.5085623257666269,1.110093564397815,0.6611967137055988,2511
algo,19,2.9054086328958153,0.59424549250534,0.903690008425139,1.1213091380595992,0.6011393444479834,0.8590963297584535,0.495794161306284,1.1213091380595992,0.8690627207139052,2021
vet,19,-0.8371216831097379,0.2091200623026184,0.29075926267581675,1.042431320526116,0.17657351909680485,0.9920445172451251,0.5006852444038373,1.042431320526116,0.8376469937024753,2189
atom,19,-0.9225842187645763,0.09322084430948699,0.12505563698176153,1.0193685425113295,0.08181524644163206,0.9466478086080138,0.47936016511867907,1.0193685425113295,0.8308251692890273,1938
pol,19,-0.5936114514204718,-0.16566007460906937,-0.23700865218068295,0.9699124288722798,-0.1345857711328977,0.7834539347481315,0.4795417348608838,0.9699124288722798,0.636494654514707,611
tao,19,-0.691310081335178,0.11918382182987666,0.15298541561049192,1.0238759157471,0.12124097693387625,0.8836217099314555,0.48590604026845635,1.0238759157471,0.898873334545281,745
ltc,19,-0.4701158500497039,0.3397942320705881,0.44477342919797386,1.077231633637887,0.27123775152253005,0.9895543955075846,0.4895680282104026,1.077231633637887,0.7899030763740448,3403
xlm,19,-0.9650905875475985,-0.0007582183757052952,-0.0010284174159908587,0.9998224034725378,-0.0005941312725701637,0.9953882291344612,0.4878496102705181,0.9998224034725378,0.7799748650603551,2181
avax,19,0.5067602365325212,0.5111276316578637,0.8035739917221735,1.1090170020308243,0.516377914078981,0.9415849256923514,0.49427480916030536,1.1090170020308243,0.9512568480795582,1572
link,19,-0.9228477615624006,0.23063064660869825,0.3239295944327635,1.0466136681107154,0.2178834302056194,0.9936371232554735,0.4863543788187373,1.0466136681107154,0.9387176768483343,2455
ada,19,2.5136546120700616,0.5745817507194851,0.7516321149009279,1.1291415250847991,0.5514176202043121,0.9129398773741485,0.5078660750302542,1.1291415250847991,0.8761349171652307,2479
trx,19,-0.8126063536779916,0.22542470898308248,0.3158643291918495,1.0557946187610636,0.1993168149267201,0.9817186036882657,0.506895266492732,1.0557946187610636,0.8680194204271409,2683
sui,19,0.6737499123109978,1.035197791327367,1.5552334227249158,1.2147116439477033,1.3761110794463294,0.6266998883791843,0.5118898623279099,1.2147116439477033,0.8330858770289327,799
sol,19,0.5946573170227274,0.9648655175160005,1.373918165188693,1.2089332362493699,0.9584557571750661,0.953213481686927,0.49852507374631266,1.2089332362493699,0.9468811277366166,1695
bnb,19,0.1439270038319025,0.5292064340118483,0.7377204864466314,1.1285986979669493,0.43496659379221836,0.8796595330500215,0.5052323147760569,1.1285986979669493,0.7230118271371107,2389
btc,19,0.18923245300284153,0.5912570239032938,0.7372890126105303,1.130196980435268,0.4026550002818338,0.7834637113784704,0.5161931818181819,1.130196980435268,0.5335506694589428,3520
xrp,20,-0.9874334639165945,0.015817294756298617,0.01954564210406144,1.0039223340846266,0.014204364062216755,0.9990294181134876,0.4987223168654174,1.0039223340846266,0.8971557894309138,2348
eth,20,2.839542027769343,0.5053087947225546,0.65602760384149,1.1063832795768855,0.3944917492095386,0.8434228314373152,0.5080710250201775,1.1063832795768855,0.6584554861738627,2478
algo,20,2.4413643278635075,0.5763865132380463,0.8680813875208611,1.1185864468896751,0.5882735177418547,0.8449196901084594,0.4954728370221328,1.1185864468896751,0.8623447407142628,1988
vet,20,-0.8396613124295245,0.1980759773822703,0.26914543185284606,1.0409789073630997,0.16478743775598434,0.9917626945764481,0.5009478672985782,1.0409789073630997,0.8250876025506982,2110
atom,20,-0.8767888645741796,0.14045572158664324,0.18707111835234455,1.0297705472921062,0.12542728803801326,0.9163326376319052,0.48012718600953896,1.0297705472921062,0.8182871895894276,1887
pol,20,-0.5382529223241643,-0.1436270593955748,-0.19039683218251494,0.9730441340032804,-0.11613035193820044,0.7375224048142924,0.48771929824561405,0.9730441340032804,0.5963272992834844,570
tao,20,-0.7168933129275084,0.08552668102706859,0.10873403362779677,1.0174031917003292,0.08516547644547853,0.8932667698026067,0.4805013927576602,1.0174031917003292,0.8894942388688651,718
ltc,20,-0.21375952912357965,0.3664256846896169,0.4733758026906392,1.085238615223484,0.2907172258217743,0.9858514127393112,0.4897032101756511,1.085238615223484,0.7821612942521189,3302
xlm,20,-0.9317780902664292,0.06225872502534842,0.08485258451190086,1.0149480505260822,0.048320270558304936,0.990987421626483,0.48793185044959775,1.0149480505260822,0.7691256175479428,2113
avax,20,0.6658550000341728,0.523207060725447,0.8101122834275851,1.1134297448066672,0.5325382055563287,0.9296787591988254,0.49639816633922723,1.1134297448066672,0.9462591301446043,1527
link,20,-0.9450249354072354,0.1860731257272008,0.25520866086458505,1.0381856932951892,0.17223326184272003,0.994989157066532,0.4858110969927997,1.0381856932951892,0.9209832282333494,2361
ada,20,2.8203680368819266,0.5817936120041398,0.7552810338399837,1.1317991068574516,0.5562485436751069,0.9129398773741485,0.5081699346405228,1.1317991068574516,0.8728550241433165,2448
trx,20,-0.7500687049911576,0.25275728515112816,0.35265420483803905,1.063139445527391,0.22318948347782627,0.9809866952172074,0.5086401202103682,1.063139445527391,0.8662298840297978,2662
sui,20,0.628974430098552,1.0032375761588601,1.4976997180268221,1.208578759438304,1.3450208740493323,0.6193301036208947,0.5107458912768648,1.208578759438304,0.8303236811430337,791
sol,20,0.7819557576761826,1.0834649907881015,1.5161635874089525,1.2420854596757676,1.1110547265723731,0.9156312537711304,0.504257907542579,1.2420854596757676,0.9389472119074348,1644
bnb,20,0.13956569208956426,0.5229299945222552,0.7189596323458288,1.1290757464689105,0.431269272352577,0.8722041218906351,0.5043177892918825,1.1290757464689105,0.7193215935803122,2316
btc,20,0.16782110927231675,0.557700325590922,0.6795205511414786,1.1257727618169486,0.38569612368059497,0.7555255154403935,0.5153410783437593,1.1257727618169486,0.5225086830250304,3357
xrp,21,-0.985951990061223,0.012834931971748974,0.015620553913090402,1.0032515766285055,0.011347037727193738,0.9990534730489409,0.4982363315696649,1.0032515766285055,0.8832378290062339,2268
eth,21,0.1271937864495436,0.5102488230934592,0.6606482165334001,1.1078956460910008,0.39724303119858545,0.8434228314373152,0.508123476848091,1.1078956460910008,0.6566283487162199,2462
algo,21,2.906914819134933,0.5840858941849765,0.8395349538965038,1.1275032204825757,0.5970364620224118,0.8170926862300912,0.49057649667405767,1.1275032204825757,0.8352095665859518,1804
vet,21,-0.8505471724508064,0.18982462136644984,0.25775472206546207,1.039294219636854,0.1577974046634111,0.9923219492089517,0.4997622444127437,1.039294219636854,0.8248973555091481,2103
atom,21,-0.8676281898882895,0.1429005495852021,0.1875398801060343,1.0307303148142735,0.12733097522322745,0.9091348504999712,0.4823848238482385,1.0307303148142735,0.8100810490904643,1845
pol,21,-0.6483945949167906,-0.3662894047952605,-0.46537718520784355,0.9302815891053202,-0.2777101370219142,0.7309075620073018,0.47718631178707227,0.9302815891053202,0.554153181986954,526
tao,21,-0.638372285725489,0.14418100521041305,0.17897137808095318,1.0303740745659822,0.1460678877842034,0.8636637852940036,0.4780701754385965,1.0303740745659822,0.8749664679442378,684
ltc,21,1.052444505677168,0.43332934435234083,0.557707946811049,1.103788667016497,0.33706698163931176,0.983448062444487,0.49195837275307475,1.103788667016497,0.7649790496017258,3171
xlm,21,-0.901989619687807,0.09973456949967363,0.13416306598676606,1.0243967558373932,0.07734564725308593,0.9870521620190416,0.490272373540856,1.0243967558373932,0.7654736840686963,2056
avax,21,1.034016833472406,0.5495536448443461,0.8474010490949323,1.1206581872395875,0.5729954737773331,0.9031556194033786,0.49635036496350365,1.1206581872395875,0.9416807383404325,1507
link,21,-0.9743495683412426,0.08523256972661714,0.11279787761968442,1.0174843420821211,0.07595045431393262,0.9928436524707812,0.48596491228070177,1.0174843420821211,0.8847196172745612,2280
ada,21,0.1438330456528949,0.6008707432731598,0.7663773489942696,1.1395708747285687,0.5730512443912714,0.9081490102892268,0.5082943428328371,1.1395708747285687,0.8661029452092301,2351
trx,21,-0.7639567965855792,0.23728375832851586,0.3291865095018593,1.0604537964609495,0.2063880642541784,0.9806996882633185,0.5071345931353645,1.0604537964609495,0.8530070144755385,2593
sui,21,0.6361731278817919,1.0098463412847822,1.487785014419328,1.2141621172121764,1.3436606960363342,0.6193301036208947,0.5105263157894737,1.2141621172121764,0.8240555855743105,760
sol,21,0.7480533842404524,1.0630824849589215,1.484776699911188,1.2376424687165164,1.0748798455686182,0.9277538326687861,0.5036630036630036,1.2376424687165164,0.9380494086714748,1638
bnb,21,1.2310383051663623,0.43159716868427767,0.567178303811177,1.1045478572360894,0.3385735458684664,0.874580838362199,0.503080985915493,1.1045478572360894,0.6860794209924865,2272
btc,21,0.20894037741284333,0.6265889201692992,0.7564023257409994,1.1452558732351554,0.41158180281527856,0.7720455655840338,0.5179519200749297,1.1452558732351554,0.5071265953007306,3203
xrp,22,-0.9910954338446839,-0.028327252989511307,-0.03516496949605328,0.9929853706275092,-0.025125323080719016,0.9994078411012962,0.494077834179357,0.9929853706275092,0.8864412269827776,2364
eth,22,2.029547565016561,0.47645800459812,0.6272194059056118,1.098423419253703,0.37009742385769545,0.8576338297205395,0.509397024275646,1.098423419253703,0.6661826812218353,2554
algo,22,0.20911845427751152,0.6375763702141369,0.9392957734638572,1.136450273458363,0.6611926798114565,0.8170926862300912,0.4933827421916358,1.136450273458363,0.84735841555948,1889
vet,22,-0.854177818960232,0.19670104090907586,0.27238830651601714,1.0399583211763812,0.16571311095565006,0.9944080722268825,0.5009099181073703,1.0399583211763812,0.8377508041978244,2198
atom,22,-0.8652852737727587,0.15573859560576356,0.21055980832543297,1.032560761693624,0.13983490016140165,0.9169369990149882,0.4811369509043928,1.032560761693624,0.8233013352459624,1935
pol,22,-0.6204495970282378,-0.3121910822292158,-0.40405309829263913,0.9412746985679336,-0.24580059921264383,0.7095205540068078,0.47610294117647056,0.9412746985679336,0.5586340778322189,544
tao,22,-0.4986839102324414,0.2585656221941721,0.33166727391570383,1.0528828816378146,0.2822082330617161,0.8244783556432771,0.48904109589041095,1.0528828816378146,0.8998666488191899,730
ltc,22,0.41471658190665206,0.40561130793805794,0.5308313402770782,1.0953081888758296,0.3162552809073352,0.9877890251393179,0.49011256464861574,1.0953081888758296,0.7701794538487676,3287
xlm,22,-0.8265740454519436,0.17969152794266727,0.25204852773510716,1.042275364249166,0.14443478815907065,0.9778765112082021,0.48945518453427067,1.042275364249166,0.7860102719319737,2276
avax,22,0.5979485913854248,0.5194050852990933,0.8076622846913994,1.1116288143294357,0.5432501790990975,0.9089103810701264,0.49582530507385997,1.1116288143294357,0.9506370678235578,1557
link,22,-0.9709064319612165,0.1058922820417707,0.14264820326410274,1.021379351179899,0.09544435281464668,0.9922192543047796,0.4856661045531197,1.021379351179899,0.8943213117268981,2372
ada,22,0.1348428339364054,0.5947349777870358,0.7798263565398742,1.1344142039751661,0.5723083205140841,0.910462432543498,0.507711038961039,1.1344142039751661,0.8761301169791317,2464
trx,22,-0.7619901492519576,0.238587067636942,0.3324210928863514,1.0605422696556088,0.20754764124866032,0.9813309142417251,0.5063145809414467,1.0605422696556088,0.8536628516898097,2613
sui,22,0.5181622587988441,0.9186219221792816,1.3429205100697248,1.1927028297825484,1.131693719089649,0.6735545396346663,0.5091863517060368,1.1927028297825484,0.8297836395636408,762
sol,22,0.5565876806756844,0.9430992892573917,1.2940809203840427,1.2051106121619075,0.9855120739610157,0.9197531104980332,0.5026392961876833,1.2051106121619075,0.9611159776959907,1705
bnb,22,1.8049894738592092,0.4669778435079,0.6298516511206703,1.1105787101874178,0.37591322844265984,0.8796024739819036,0.5064449064449065,1.1105787101874178,0.7080725784693345,2405
btc,22,0.2199655739219868,0.6434940709719495,0.7875381684066717,1.1473943650770069,0.415546696006645,0.7911781188281284,0.5171784737002129,1.1473943650770069,0.5109160566704164,3289
xrp,23,-0.9871754079008831,-0.009312934495497083,-0.011479555726575195,0.9976374077789144,-0.008118867709200643,0.9991471570651194,0.4938542581211589,0.9976374077789144,0.8710405505544836,2278
