time,total_market_cap,symbols_count,total_index
2023-03-26,1305558175382.4878,138,1305558175382.4878
2023-03-27,1272287117354.3599,138,1272287117354.3599
2023-03-28,1289170425493.3623,138,1289170425493.3623
2023-03-29,1321514812914.1733,138,1321514812914.1733
2023-03-30,1312320471949.9841,138,1312320471949.9841
2023-03-31,1330211613724.9055,138,1330211613724.9055
2023-04-01,1325673037807.1826,138,1325673037807.1826
2023-04-02,1316086481359.6501,138,1316086481359.6501
2023-04-03,1309199618780.4392,138,1309199618780.4392
2023-04-04,1327622801891.514,138,1327622801891.514
2023-04-05,1334512644668.5344,138,1334512644668.5344
2023-04-06,1323446139210.4702,138,1323446139210.4702
2023-04-07,1318842854741.829,138,1318842854741.829
2023-04-08,1315234691451.0493,138,1315234691451.0493
2023-04-09,1326220109379.0068,138,1326220109379.0068
2023-04-10,1365050165288.5166,138,1365050165288.5166
2023-04-11,1376410698540.2822,138,1376410698540.2822
2023-04-12,1376625768770.0298,138,1376625768770.0298
2023-04-13,1400934898492.5647,138,1400934898492.5647
2023-04-14,1421209048039.2617,138,1421209048039.2617
2023-04-15,1418517659910.2988,138,1418517659910.2988
2023-04-16,1426924339847.7046,138,1426924339847.7046
2023-04-17,1397770925034.3992,139,1397770925034.3992
2023-04-18,1428387698282.8435,139,1428387698282.8435
2023-04-19,1353708137110.7,139,1353708137110.7
2023-04-20,1336324805053.1248,139,1336324805053.1248
2023-04-21,1295392667582.5718,139,1295392667582.5718
2023-04-22,1316255698010.633,139,1316255698010.633
2023-04-23,1306071732987.6677,139,1306071732987.6677
2023-04-24,1301975370080.8865,139,1301975370080.8865
2023-04-25,1325798795418.9614,139,1325798795418.9614
2023-04-26,1324039315343.4158,139,1324039315343.4158
2023-04-27,1354845927443.2874,139,1354845927443.2874
2023-04-28,1349958628448.7131,139,1349958628448.7131
2023-04-29,1350875335615.053,139,1350875335615.053
2023-04-30,1346592897650.5034,139,1346592897650.5034
2023-05-01,1310457032615.0725,140,1310457032615.0725
2023-05-02,1327398350879.0466,140,1327398350879.0466
2023-05-03,1345027080103.641,141,1345027080103.641
2023-05-04,1335073052395.9097,142,1335073052395.9097
2023-05-05,1367818868961.8206,142,1367818868961.8206
2023-05-06,1334535742108.0876,142,1334535742108.0876
2023-05-07,1320232871446.4417,142,1320232871446.4417
2023-05-08,1289513734433.2668,143,1289513734433.2668
2023-05-09,1288786537859.5554,143,1288786537859.5554
2023-05-10,1289979969826.4895,143,1289979969826.4895
2023-05-11,1263693199158.6968,144,1263693199158.6968
2023-05-12,1265462221961.0427,144,1265462221961.0427
2023-05-13,1262286832121.569,144,1262286832121.569
2023-05-14,1268073552217.5066,145,1268073552217.5066
2023-05-15,1276958366884.499,145,1276958366884.499
2023-05-16,1275283218690.4324,145,1275283218690.4324
2023-05-17,1286729248284.3347,145,1286729248284.3347
2023-05-18,1269334620721.7058,145,1269334620721.7058
2023-05-19,1272083161624.1758,145,1272083161624.1758
2023-05-20,1278236381450.5059,145,1278236381450.5059
2023-05-21,1264020748665.042,145,1264020748665.042
2023-05-22,1269039285973.6672,145,1269039285973.6672
2023-05-23,1284008220047.4722,145,1284008220047.4722
2023-05-24,1252103407969.422,145,1252103407969.422
2023-05-25,1255007593498.0505,145,1255007593498.0505
2023-05-26,1265257440761.0603,145,1265257440761.0603
2023-05-27,1271633303122.672,145,1271633303122.672
2023-05-28,1311565590265.9583,145,1311565590265.9583
2023-05-29,1300716851780.2234,145,1300716851780.2234
2023-05-30,1302742202184.3464,145,1302742202184.3464
2023-05-31,1285159584363.4224,145,1285159584363.4224
2023-06-01,1273192688214.6875,145,1273192688214.6875
2023-06-02,1294733484502.1753,145,1294733484502.1753
2023-06-03,1288318589542.1091,145,1288318589542.1091
2023-06-04,1290073137192.9238,145,1290073137192.9238
2023-06-05,1234969588765.7026,145,1234969588765.7026
2023-06-06,1279753777258.882,145,1279753777258.882
2023-06-07,1243157427449.1697,145,1243157427449.1697
2023-06-08,1249316268204.9902,145,1249316268204.9902
2023-06-09,1245390978047.6133,145,1245390978047.6133
2023-06-10,1199687897029.9475,144,1199687897029.9475
2023-06-11,1201756968119.114,144,1201756968119.114
2023-06-12,1199670153442.9502,144,1199670153442.9502
2023-06-13,1201682436646.4116,144,1201682436646.4116
2023-06-14,1167375539248.869,144,1167375539248.869
2023-06-15,1179476969358.5176,144,1179476969358.5176
2023-06-16,1203284305803.4138,144,1203284305803.4138
2023-06-17,1211461439845.862,144,1211461439845.862
2023-06-18,1205393800892.3235,144,1205393800892.3235
2023-06-19,1219521048700.922,145,1219521048700.922
2023-06-20,1261550237364.6167,145,1261550237364.6167
2023-06-21,1315499714662.852,145,1315499714662.852
2023-06-22,1308431356815.6829,145,1308431356815.6829
2023-06-23,1333560613595.823,145,1333560613595.823
2023-06-24,1325221586536.2712,145,1325221586536.2712
2023-06-25,1329546350708.5776,146,1329546350708.5776
2023-06-26,1316921092467.0898,146,1316921092467.0898
2023-06-27,1332028485376.3247,146,1332028485376.3247
2023-06-28,1301835942664.9536,147,1301835942664.9536
2023-06-29,1317372258026.2217,147,1317372258026.2217
2023-06-30,1337838769668.2134,147,1337838769668.2134
2023-07-01,1341943026754.8755,147,1341943026754.8755
2023-07-02,1345230581085.8945,147,1345230581085.8945
2023-07-03,1359581750869.7778,147,1359581750869.7778
2023-07-04,1346735308363.8079,147,1346735308363.8079
2023-07-05,1333013815819.6064,146,1333013815819.6064
2023-07-06,1307676455381.627,146,1307676455381.627
2023-07-07,1323114718235.9785,146,1323114718235.9785
2023-07-08,1322968883954.4158,147,1322968883954.4158
2023-07-09,1318303175840.817,147,1318303175840.817
2023-07-10,1327809149750.5354,147,1327809149750.5354
2023-07-11,1332892158687.0928,147,1332892158687.0928
2023-07-12,1326376581158.4946,146,1326376581158.4946
2023-07-13,1402659219020.3752,146,1402659219020.3752
2023-07-14,1360892106230.131,146,1360892106230.131
2023-07-15,1360125021797.6514,147,1360125021797.6514
2023-07-16,1356493540033.4546,146,1356493540033.4546
2023-07-17,1355484074404.8223,147,1355484074404.8223
2023-07-18,1346892181330.3245,148,1346892181330.3245
2023-07-19,1352374467477.9272,149,1352374467477.9272
2023-07-20,1349691276422.0166,149,1349691276422.0166
2023-07-21,1351707723010.5032,149,1351707723010.5032
2023-07-22,1340494013814.051,149,1340494013814.051
2023-07-23,1352496164096.301,149,1352496164096.301
2023-07-24,1320152046510.484,148,1320152046510.484
2023-07-25,1322945963965.492,148,1322945963965.492
2023-07-26,1330843873773.0889,149,1330843873773.0889
2023-07-27,1326380247138.0916,149,1326380247138.0916
2023-07-28,1331294049269.0095,149,1331294049269.0095
2023-07-29,1334801026365.9514,149,1334801026365.9514
2023-07-30,1327518492644.242,149,1327518492644.242
2023-07-31,1323323128034.0146,149,1323323128034.0146
2023-08-01,1337107074478.1223,149,1337107074478.1223
2023-08-02,1320846655377.238,150,1320846655377.238
2023-08-03,1317886203679.7659,150,1317886203679.7659
2023-08-04,1312663151055.3767,151,1312663151055.3767
2023-08-05,1313703758050.6353,151,1313703758050.6353
2023-08-06,1311843642267.2407,151,1311843642267.2407
2023-08-07,1314309019214.1619,151,1314309019214.1619
2023-08-08,1334347981735.246,151,1334347981735.246
2023-08-09,1330531278117.7576,152,1330531278117.7576
2023-08-10,1325175440301.5151,152,1325175440301.5151
2023-08-11,1323737028759.7422,152,1323737028759.7422
2023-08-12,1325736353838.7673,152,1325736353838.7673
2023-08-13,1319711288405.3635,152,1319711288405.3635
2023-08-14,1324881203749.341,152,1324881203749.341
2023-08-15,1310828219629.8083,153,1310828219629.8083
2023-08-16,1289316482041.4854,153,1289316482041.4854
2023-08-17,1216213309154.9656,153,1216213309154.9656
2023-08-18,1203421148024.8088,153,1203421148024.8088
2023-08-19,1208272781564.8708,153,1208272781564.8708
2023-08-20,33587169778098.34,154,33587169778098.34
2023-08-21,1208907101611.322,154,1208907101611.322
2023-08-22,1200813035780.21,154,1200813035780.21
2023-08-23,1219743793375.5164,154,1219743793375.5164
2023-08-24,1208621441246.3108,154,1208621441246.3108
2023-08-25,1204028601671.833,154,1204028601671.833
2023-08-26,1201850669442.4463,154,1201850669442.4463
2023-08-27,1206326873595.5732,154,1206326873595.5732
2023-08-28,1205175933777.7922,154,1205175933777.7922
2023-08-29,1255438530014.4348,154,1255438530014.4348
2023-08-30,1239035214881.2502,154,1239035214881.2502
2023-08-31,1197544094398.725,155,1197544094398.725
2023-09-01,1190166449530.3647,155,1190166449530.3647
2023-09-02,1193044271185.6387,155,1193044271185.6387
2023-09-03,1195095498370.6633,155,1195095498370.6633
2023-09-04,1190581699957.006,155,1190581699957.006
2023-09-05,1191511220716.8877,155,1191511220716.8877
2023-09-06,1191449374401.8071,155,1191449374401.8071
2023-09-07,1204387992035.7886,155,1204387992035.7886
2023-09-08,1194581084703.9805,155,1194581084703.9805
2023-09-09,1193870294977.4548,155,1193870294977.4548
2023-09-10,1184997752663.7937,155,1184997752663.7937
2023-09-11,1156686484248.4753,155,1156686484248.4753
2023-09-12,1178446114810.6992,155,1178446114810.6992
2023-09-13,1190876379218.4482,155,1190876379218.4482
2023-09-14,1201841432624.208,155,1201841432624.208
2023-09-15,1209309992624.6482,155,1209309992624.6482
2023-09-16,1209069508448.0825,155,1209069508448.0825
2023-09-17,1203217865599.4895,155,1203217865599.4895
2023-09-18,1205545085751.7632,141,1205545085751.7632
2023-09-19,1218977840978.1775,141,1218977840978.1775
2023-09-20,1214259352595.937,141,1214259352595.937
2023-09-21,1201381020615.4204,158,1201381020615.4204
2023-09-22,1203851741211.5312,158,1203851741211.5312
2023-09-23,1204172736175.4412,158,1204172736175.4412
2023-09-24,1193360011600.3027,158,1193360011600.3027
2023-09-25,1196956449303.1785,158,1196956449303.1785
2023-09-26,1194869992410.365,158,1194869992410.365
2023-09-27,1198564163030.2373,158,1198564163030.2373
2023-09-28,1223556841248.817,158,1223556841248.817
2023-09-29,1224915715120.2659,158,1224915715120.2659
2023-09-30,1227928894175.2256,159,1227928894175.2256
2023-10-01,1262846470543.9236,159,1262846470543.9236
2023-10-02,1238877542027.3696,159,1238877542027.3696
2023-10-03,1235995797515.9507,159,1235995797515.9507
2023-10-04,1241726930733.6582,159,1241726930733.6582
2023-10-05,1226905564790.4692,159,1226905564790.4692
2023-10-06,1245007589980.3162,159,1245007589980.3162
2023-10-07,1242672010835.5732,159,1242672010835.5732
2023-10-08,1240591841463.3342,159,1240591841463.3342
2023-10-09,1219989412809.564,159,1219989412809.564
2023-10-10,1214241592731.4128,159,1214241592731.4128
2023-10-11,1202012306344.7258,159,1202012306344.7258
2023-10-12,1193745616204.939,159,1193745616204.939
2023-10-13,1199187724340.6218,159,1199187724340.6218
2023-10-14,1200444969069.194,159,1200444969069.194
2023-10-15,1207804149207.608,159,1207804149207.608
2023-10-16,1244890964103.155,159,1244890964103.155
2023-10-17,1235652710083.563,159,1235652710083.563
2023-10-18,1231780468812.769,159,1231780468812.769
2023-10-19,1243161472639.495,159,1243161472639.495
2023-10-20,1271447206039.9277,159,1271447206039.9277
2023-10-21,1285523888211.9634,159,1285523888211.9634
2023-10-22,1294593507400.6152,158,1294593507400.6152
2023-10-23,1379888604954.794,158,1379888604954.794
2023-10-24,1398632960271.655,158,1398632960271.655
2023-10-25,1415245305726.4783,158,1415245305726.4783
2023-10-26,1411672136911.5369,159,1411672136911.5369
2023-10-27,1401661006479.9646,160,1401661006479.9646
2023-10-28,1407308614670.2954,160,1407308614670.2954
2023-10-29,1422606144297.4446,160,1422606144297.4446
2023-10-30,1435549351914.654,161,1435549351914.654
2023-10-31,1440127709317.4956,160,1440127709317.4956
2023-11-01,1466195023464.367,160,1466195023464.367
2023-11-02,1448076596673.2383,160,1448076596673.2383
2023-11-03,1451438261707.5513,161,1451438261707.5513
2023-11-04,1467491841248.982,161,1467491841248.982
2023-11-05,1478421512829.9082,161,1478421512829.9082
2023-11-06,1491192282708.4246,161,1491192282708.4246
2023-11-07,1492779987810.119,161,1492779987810.119
2023-11-08,1503638479027.5105,161,1503638479027.5105
2023-11-09,1555386258351.303,161,1555386258351.303
2023-11-10,1576828803323.7402,161,1576828803323.7402
2023-11-11,1572565679552.098,161,1572565679552.098
2023-11-12,1572610543809.405,161,1572610543809.405
2023-11-13,1552550417809.4202,162,1552550417809.4202
2023-11-14,1521185863518.8506,162,1521185863518.8506
2023-11-15,1599595393147.0732,162,1599595393147.0732
2023-11-16,1537909485927.418,162,1537909485927.418
2023-11-17,1549102943132.0422,162,1549102943132.0422
2023-11-18,1548142396520.1636,162,1548142396520.1636
2023-11-19,1579630034333.3972,162,1579630034333.3972
2023-11-20,1576480721092.6172,163,1576480721092.6172
2023-11-21,1510823811627.591,163,1510823811627.591
2023-11-22,1579254368366.7507,163,1579254368366.7507
2023-11-23,1576474778250.8499,163,1576474778250.8499
2023-11-24,1591491279099.9993,163,1591491279099.9993
2023-11-25,1599100978982.4495,163,1599100978982.4495
2023-11-26,1586050729830.9446,163,1586050729830.9446
2023-11-27,1568335816532.9194,163,1568335816532.9194
2023-11-28,1588502698499.1296,163,1588502698499.1296
2023-11-29,1585826693882.8132,163,1585826693882.8132
2023-11-30,1586874764428.9106,163,1586874764428.9106
2023-12-01,1615623959497.8928,163,1615623959497.8928
2023-12-02,1651695653792.407,163,1651695653792.407
2023-12-03,1663884780297.2246,163,1663884780297.2246
2023-12-04,1715453858371.6394,163,1715453858371.6394
2023-12-05,1767353799346.9734,163,1767353799346.9734
2023-12-06,1752539801658.8481,163,1752539801658.8481
2023-12-07,1770614415098.3062,163,1770614415098.3062
2023-12-08,1806940366548.2954,163,1806940366548.2954
2023-12-09,1795158097951.1184,163,1795158097951.1184
2023-12-10,1805814175099.2415,163,1805814175099.2415
2023-12-11,1721442171914.1833,164,1721442171914.1833
2023-12-12,1730912732882.738,165,1730912732882.738
2023-12-13,1775693567072.6848,165,1775693567072.6848
2023-12-14,1792911507058.8389,165,1792911507058.8389
2023-12-15,1743969239245.811,165,1743969239245.811
2023-12-16,1763474337469.1042,165,1763474337469.1042
2023-12-17,1732427762699.3872,165,1732427762699.3872
2023-12-18,1763502455537.1045,165,1763502455537.1045
2023-12-19,1747761994849.5007,166,1747761994849.5007
2023-12-20,1793622251013.5955,167,1793622251013.5955
2023-12-21,1820642118559.6482,167,1820642118559.6482
2023-12-22,1843094323597.0234,167,1843094323597.0234
2023-12-23,1842576352172.2944,167,1842576352172.2944
2023-12-24,1822226322277.4807,167,1822226322277.4807
2023-12-25,1851770959838.3896,167,1851770959838.3896
2023-12-26,1819142092985.716,167,1819142092985.716
2023-12-27,1863970395965.46,168,1863970395965.46
2023-12-28,1833739855736.7043,168,1833739855736.7043
2023-12-29,1814988945889.03,168,1814988945889.03
2023-12-30,1813862398100.076,168,1813862398100.076
2023-12-31,1811218957727.2808,168,1811218957727.2808
2024-01-01,1877858858487.9116,168,1877858858487.9116
2024-01-02,1888174122463.5635,168,1888174122463.5635
2024-01-03,1802065575907.4138,168,1802065575907.4138
2024-01-04,1849448313820.2524,168,1849448313820.2524
2024-01-05,1833928069937.0952,168,1833928069937.0952
2024-01-06,1812440812441.5525,168,1812440812441.5525
2024-01-07,1795474671494.665,168,1795474671494.665
2024-01-08,1892401151544.4988,168,1892401151544.4988
2024-01-09,1867921478416.2,168,1867921478416.2
2024-01-10,1931134359453.85,168,1931134359453.85
2024-01-11,1936657913509.8574,168,1936657913509.8574
2024-01-12,1833571873220.4958,168,1833571873220.4958
2024-01-13,1848051673934.834,168,1848051673934.834
2024-01-14,1804411068371.7676,168,1804411068371.7676
2024-01-15,1831554067911.7356,168,1831554067911.7356
2024-01-16,1857508417125.9841,168,1857508417125.9841
2024-01-17,1840222825501.377,168,1840222825501.377
2024-01-18,1785286474627.9949,169,1785286474627.9949
2024-01-19,1793940484937.9773,170,1793940484937.9773
2024-01-20,1795488577420.1714,170,1795488577420.1714
2024-01-21,1786718981355.849,170,1786718981355.849
2024-01-22,1708046717172.8235,170,1708046717172.8235
2024-01-23,1705014952822.2166,171,1705014952822.2166
2024-01-24,1715234061838.845,171,1715234061838.845
2024-01-25,1705972437116.7083,171,1705972437116.7083
2024-01-26,1766524482821.91,171,1766524482821.91
2024-01-27,1776405307762.5615,171,1776405307762.5615
2024-01-28,1772091706892.7822,171,1772091706892.7822
2024-01-29,1818242021521.8147,171,1818242021521.8147
2024-01-30,1810351890753.0315,171,1810351890753.0315
2024-01-31,1786040194682.3533,172,1786040194682.3533
2024-02-01,1803377828041.0583,173,1803377828041.0583
2024-02-02,1812162259122.15,174,1812162259122.15
2024-02-03,1803313382634.9468,174,1803313382634.9468
2024-02-04,1789538862746.1248,174,1789538862746.1248
2024-02-05,1793084126781.5676,174,1793084126781.5676
2024-02-06,1812327619199.0085,174,1812327619199.0085
2024-02-07,1853419856028.1084,174,1853419856028.1084
2024-02-08,1876607580217.6995,174,1876607580217.6995
2024-02-09,1936484625211.739,174,1936484625211.739
2024-02-10,1954481516750.2253,174,1954481516750.2253
2024-02-11,1964729658975.7092,174,1964729658975.7092
2024-02-12,2030886387103.9465,174,2030886387103.9465
2024-02-13,2021450421236.4116,174,2021450421236.4116
2024-02-14,2098057856778.742,174,2098057856778.742
2024-02-15,2112272663230.7554,175,2112272663230.7554
2024-02-16,2114051100044.3584,175,2114051100044.3584
2024-02-17,2100373146491.2988,175,2100373146491.2988
2024-02-18,2132338488238.6528,175,2132338488238.6528
2024-02-19,2143604559347.6208,175,2143604559347.6208
2024-02-20,2163864950719.6116,176,2163864950719.6116
2024-02-21,2142083300130.0972,176,2142083300130.0972
2024-02-22,2134826488300.5837,177,2134826488300.5837
2024-02-23,2114792441830.7239,177,2114792441830.7239
2024-02-24,2152007058784.0088,177,2152007058784.0088
2024-02-25,2173977442943.5715,177,2173977442943.5715
2024-02-26,2255017119538.157,177,2255017119538.157
2024-02-27,2316426086903.0,177,2316426086903.0
2024-02-28,2462053053249.1167,177,2462053053249.1167
2024-02-29,2433020953252.2573,177,2433020953252.2573
2024-03-01,2498291224032.5806,178,2498291224032.5806
2024-03-02,2511088612180.147,178,2511088612180.147
2024-03-03,2542963569191.307,178,2542963569191.307
2024-03-04,2680243038828.0005,178,2680243038828.0005
2024-03-05,2669920631451.0703,179,2669920631451.0703
2024-03-06,2832039777764.0645,179,2832039777764.0645
2024-03-07,2929325974824.5986,179,2929325974824.5986
2024-03-08,3004809302782.346,179,3004809302782.346
2024-03-09,3001653227638.959,179,3001653227638.959
2024-03-10,3005302360961.6978,179,3005302360961.6978
2024-03-11,3116598103067.0186,180,3116598103067.0186
2024-03-12,3100291477179.174,180,3100291477179.174
2024-03-13,3192787598493.913,180,3192787598493.913
2024-03-14,3174703613125.3047,181,3174703613125.3047
2024-03-15,3115062254167.4033,181,3115062254167.4033
2024-03-16,2953818803976.836,181,2953818803976.836
2024-03-17,3075458596974.5605,181,3075458596974.5605
2024-03-18,3019032943459.224,182,3019032943459.224
2024-03-19,2804899117539.576,182,2804899117539.576
2024-03-20,3030671055539.5444,183,3030671055539.5444
2024-03-21,2965341497127.622,184,2965341497127.622
2024-03-22,2899401044447.667,184,2899401044447.667
2024-03-23,2917323054720.121,184,2917323054720.121
2024-03-24,3026785371044.5454,184,3026785371044.5454
2024-03-25,3122598874517.5054,184,3122598874517.5054
2024-03-26,9107075152747.28,185,9107075152747.28
2024-03-27,3347418552685.658,185,3347418552685.658
2024-03-28,3119201174102.836,185,3119201174102.836
2024-03-29,3099927354335.4297,186,3099927354335.4297
2024-03-30,3145247048189.4077,186,3145247048189.4077
2024-03-31,3160414935185.592,186,3160414935185.592
2024-04-01,3044909658386.3174,186,3044909658386.3174
2024-04-02,2935379378968.6562,187,2935379378968.6562
2024-04-03,2654079595912.8906,187,2654079595912.8906
2024-04-04,2716670105543.3677,188,2716670105543.3677
2024-04-05,2686823321627.9727,188,2686823321627.9727
2024-04-06,2730641648321.599,189,2730641648321.599
2024-04-07,2760768523895.502,189,2760768523895.502
2024-04-08,2855081641324.7007,189,2855081641324.7007
2024-04-09,2752367322804.962,190,2752367322804.962
2024-04-10,2792698910999.7544,190,2792698910999.7544
2024-04-11,2765434209581.347,190,2765434209581.347
2024-04-12,2603643706883.375,190,2603643706883.375
2024-04-13,2446806925089.808,190,2446806925089.808
2024-04-14,2543245769256.883,189,2543245769256.883
2024-04-15,2466048195449.33,191,2466048195449.33
2024-04-16,2466368779028.0073,191,2466368779028.0073
2024-04-17,2387965185179.5747,191,2387965185179.5747
2024-04-18,2463498293911.3833,192,2463498293911.3833
2024-04-19,2473600408799.764,193,2473600408799.764
2024-04-20,2545480163412.069,193,2545480163412.069
2024-04-21,2537232262048.03,193,2537232262048.03
2024-04-22,2603489542293.107,193,2603489542293.107
2024-04-23,2591413364294.1836,193,2591413364294.1836
2024-04-24,2515828238075.5195,193,2515828238075.5195
2024-04-25,2521992242465.676,193,2521992242465.676
2024-04-26,2488427861345.789,194,2488427861345.789
2024-04-27,2499847376113.932,194,2499847376113.932
2024-04-28,2489953162846.5557,194,2489953162846.5557
2024-04-29,2496945545274.814,194,2496945545274.814
2024-04-30,2377481273325.341,195,2377481273325.341
2024-05-01,2330993641657.0054,196,2330993641657.0054
2024-05-02,2359393284364.368,196,2359393284364.368
2024-05-03,2473754304108.3154,196,2473754304108.3154
2024-05-04,2500535842610.9956,196,2500535842610.9956
2024-05-05,2511661044975.43,196,2511661044975.43
2024-05-06,2484167116351.8276,196,2484167116351.8276
2024-05-07,2447073088791.044,196,2447073088791.044
2024-05-08,2410083707406.6914,196,2410083707406.6914
2024-05-09,2476444149401.3965,196,2476444149401.3965
2024-05-10,2397962425158.683,196,2397962425158.683
2024-05-11,2397686855012.0767,196,2397686855012.0767
2024-05-12,2411858546611.1255,196,2411858546611.1255
2024-05-13,2444388559156.0107,196,2444388559156.0107
2024-05-14,2390116628347.149,196,2390116628347.149
2024-05-15,2540672734728.907,196,2540672734728.907
2024-05-16,2503678863009.665,197,2503678863009.665
2024-05-17,2576552628657.622,197,2576552628657.622
2024-05-18,2578414646467.0483,197,2578414646467.0483
2024-05-19,2543780412842.535,197,2543780412842.535
2024-05-20,2766475527768.847,197,2766475527768.847
2024-05-21,2754696706352.1255,197,2754696706352.1255
2024-05-22,2719307388239.882,197,2719307388239.882
2024-05-23,2691116654787.2827,197,2691116654787.2827
2024-05-24,2693883610491.1196,197,2693883610491.1196
2024-05-25,2720312874035.892,197,2720312874035.892
2024-05-26,2704496020280.7183,197,2704496020280.7183
2024-05-27,2747271646676.382,197,2747271646676.382
2024-05-28,2711850141217.5293,197,2711850141217.5293
2024-05-29,2680959395359.4014,197,2680959395359.4014
2024-05-30,2689601364481.1797,197,2689601364481.1797
2024-05-31,2670623690237.9062,197,2670623690237.9062
2024-06-01,2685007128470.9,197,2685007128470.9
2024-06-02,2678015634592.11,197,2678015634592.11
2024-06-03,2704706301222.1797,197,2704706301222.1797
2024-06-04,2768006857170.762,197,2768006857170.762
2024-06-05,2792567367250.6997,197,2792567367250.6997
2024-06-06,2773064812916.4956,197,2773064812916.4956
2024-06-07,2697365049778.024,197,2697365049778.024
2024-06-08,2683022476179.519,197,2683022476179.519
2024-06-09,2699514468712.795,197,2699514468712.795
2024-06-10,2674891537888.79,197,2674891537888.79
2024-06-11,2586527010455.6533,197,2586527010455.6533
2024-06-12,2633798048887.8296,198,2633798048887.8296
2024-06-13,2568645475361.6167,198,2568645475361.6167
2024-06-14,2545359136984.613,198,2545359136984.613
2024-06-15,2565815078653.72,199,2565815078653.72
2024-06-16,2588410953932.3647,199,2588410953932.3647
2024-06-17,2546874175752.3022,200,2546874175752.3022
2024-06-18,2493021570577.185,200,2493021570577.185
2024-06-19,2504316442332.449,200,2504316442332.449
2024-06-20,2495259700761.7334,201,2495259700761.7334
2024-06-21,2478987948544.3823,201,2478987948544.3823
2024-06-22,2478983513331.059,201,2478983513331.059
2024-06-23,2436965838986.835,201,2436965838986.835
2024-06-24,2373877296456.7617,201,2373877296456.7617
2024-06-25,2422767504120.988,201,2422767504120.988
2024-06-26,2393957314505.0454,201,2393957314505.0454
2024-06-27,2434680202625.6455,201,2434680202625.6455
2024-06-28,2382653597028.442,201,2382653597028.442
2024-06-29,2392928966794.0024,201,2392928966794.0024
2024-06-30,2450682889710.361,201,2450682889710.361
2024-07-01,2452507881862.4297,201,2452507881862.4297
2024-07-02,2439554442053.565,201,2439554442053.565
2024-07-03,2359755621287.515,201,2359755621287.515
2024-07-04,2227108692431.563,201,2227108692431.563
2024-07-05,2208742875394.95,201,2208742875394.95
2024-07-06,2281518009080.3804,201,2281518009080.3804
2024-07-07,2181734185925.8108,201,2181734185925.8108
2024-07-08,2225923313972.187,201,2225923313972.187
2024-07-09,2266661756019.946,201,2266661756019.946
2024-07-10,2269564200812.6846,201,2269564200812.6846
2024-07-11,2256259871400.967,202,2256259871400.967
2024-07-12,2281441679997.708,202,2281441679997.708
2024-07-13,2323839581771.966,202,2323839581771.966
2024-07-14,2374754952958.0615,202,2374754952958.0615
2024-07-15,2519173203867.888,202,2519173203867.888
2024-07-16,2519671654755.565,202,2519671654755.565
2024-07-17,2489504698855.48,202,2489504698855.48
2024-07-18,2486795740875.6934,202,2486795740875.6934
2024-07-19,2571591255766.2793,202,2571591255766.2793
2024-07-20,2588437604001.0586,202,2588437604001.0586
2024-07-21,2623763722200.479,203,2623763722200.479
2024-07-22,2583652014140.5386,203,2583652014140.5386
2024-07-23,2543738533423.218,203,2543738533423.218
2024-07-24,2511545369751.701,204,2511545369751.701
2024-07-25,2488056509257.694,204,2488056509257.694
2024-07-26,2564946561171.4526,204,2564946561171.4526
2024-07-27,2558340309494.514,204,2558340309494.514
2024-07-28,2566804587162.6753,204,2566804587162.6753
2024-07-29,2540528816334.1543,205,2540528816334.1543
2024-07-30,2517600787271.22,205,2517600787271.22
2024-07-31,2468004304101.46,205,2468004304101.46
2024-08-01,2473419964127.973,206,2473419964127.973
2024-08-02,2331598747555.8516,206,2331598747555.8516
2024-08-03,2289846892378.2373,206,2289846892378.2373
2024-08-04,2190401537294.314,206,2190401537294.314
2024-08-05,2045988009963.246,206,2045988009963.246
2024-08-06,2115963574440.5525,206,2115963574440.5525
2024-08-07,2078536188795.2275,206,2078536188795.2275
2024-08-08,2299473786795.351,206,2299473786795.351
2024-08-09,2262579396021.1323,206,2262579396021.1323
2024-08-10,2267627704721.8647,206,2267627704721.8647
2024-08-11,2190936812829.6436,206,2190936812829.6436
2024-08-12,2240884276887.804,206,2240884276887.804
2024-08-13,2267471626982.45,206,2267471626982.45
2024-08-14,2219594339115.4937,206,2219594339115.4937
2024-08-15,2175345144155.1687,206,2175345144155.1687
2024-08-16,2203373621198.886,206,2203373621198.886
2024-08-17,2224339288034.286,206,2224339288034.286
2024-08-18,2202633647640.2085,206,2202633647640.2085
2024-08-19,2236989768409.258,206,2236989768409.258
2024-08-20,2224606389794.185,206,2224606389794.185
2024-08-21,2281722974004.9766,206,2281722974004.9766
2024-08-22,2270910490047.5396,207,2270910490047.5396
2024-08-23,2387802701385.8193,207,2387802701385.8193
2024-08-24,2394947097779.671,207,2394947097779.671
2024-08-25,2387883330799.364,207,2387883330799.364
2024-08-26,2333140086255.795,207,2333140086255.795
2024-08-27,2216711477092.2275,207,2216711477092.2275
2024-08-28,2212283405866.908,207,2212283405866.908
2024-08-29,2215985247033.3486,207,2215985247033.3486
2024-08-30,2209728308586.6445,207,2209728308586.6445
2024-08-31,2199988978930.896,207,2199988978930.896
2024-09-01,2137770858646.2217,207,2137770858646.2217
2024-09-02,2202339724326.51,207,2202339724326.51
2024-09-03,2137467114406.2551,207,2137467114406.2551
2024-09-04,2157376047465.4138,207,2157376047465.4138
2024-09-05,2101863160478.0151,207,2101863160478.0151
